Data collection started on {01/24/2018 14:13:47.471}
[Time] 	 [G1.X] 	 [G1.Y] 	 [G1.Z] 	 [G2.X] 	 [G2.Y] 	 [G2.Z] 	 [G3.X] 	 [G3.Y] 	 [G3.Z] 	 [G4.X] 	 [G4.Y] 	 [G4.Z] 	 [A1.X] 	 [A1.Y] 	 [A1.Z] 	 [A2.X] 	 [A2.Y] 	 [A2.Z] 	 [A3.X] 	 [A3.Y] 	 [A3.Z] 	 [A4.X] 	 [A4.Y] 	 [A4.Z] 	 [M1.X] 	 [M1.Y] 	 [M1.Z] 	 [M2.X] 	 [M2.Y] 	 [M2.Z] 	 [M3.X] 	 [M3.Y] 	 [M3.Z] 	 [M4.X] 	 [M4.Y] 	 [M4.Z] 	 [EMG1] 	 [EMG2] 	 [PULSE A] 	 [PULSE B]	
15.6400000000	-0.4501411460	-4.6158541238	1.3962005035	0.0534065766	0.5722133211	2.6626993210	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6753643091	-0.2178377966	-0.6478980697	0.3324635691	-0.0796520943	-0.8761730373	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0097962921	0.0245670253	-0.3051499199	0.0903639277	-0.0127870603	-0.0261539635	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8918898299	2.8076600290	2.4750377661	2.4750377661	
15.6600000000	3.0594338903	-3.2730601968	0.9689478904	1.3199053941	0.7095445182	1.6708628977	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6677958343	-0.2027008469	-0.6452124819	0.3202563516	-0.0731822690	-0.8784924086	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0098573281	0.0232852674	-0.3047837034	0.0906691081	-0.0155336843	-0.0224917983	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8906691081	2.7991149767	2.4750377661	2.4750377661	
15.6800000000	2.9983978027	-1.9150072480	-0.2059967956	1.6403448539	0.8621347372	1.2283512627	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6625467308	-0.2135652705	-0.6413061723	0.3214770733	-0.0894178683	-0.8750743877	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0103456168	0.0251163500	-0.3030746929	0.0896925307	-0.0141298543	-0.0171816587	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8821240558	2.7808041505	2.4750377661	2.4750377661	
15.7000000000	0.6332494087	-0.7248035401	-2.1438925765	0.7095445182	1.3046463722	1.3199053941	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6665751125	-0.2250400549	-0.6317845426	0.3266041047	-0.0936903944	-0.8701915007	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0091248951	0.0245670253	-0.3055771725	0.0904249638	-0.0129091325	-0.0241397726	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9260700389	2.8320744640	2.4750377661	2.4750377661	
15.7200000000	-1.2130922408	-0.2517738613	-3.1815060655	-0.0991836423	1.6708628977	1.3809414817	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6684061952	-0.2302891585	-0.6249485008	0.3295338369	-0.0941786831	-0.8683604181	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0101625086	0.0245670253	-0.3042954147	0.0928053712	-0.0132143130	-0.0229190509	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9199664302	2.8137636378	2.4750377661	2.4750377661	
15.7400000000	-1.6556038758	0.0381475547	-3.0289158465	-0.3585870146	2.1896696422	1.8387121386	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6731670100	-0.2356603342	-0.6259250782	0.3346608682	-0.0912489509	-0.8693369955	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0101625086	0.0248111696	-0.3054551003	0.0900587472	-0.0158999008	-0.0229190509	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9077592126	2.8223086900	2.4750377661	2.4750377661	
15.7600000000	-0.9231708248	-0.1754787518	-2.1438925765	-0.0381475547	2.0065613794	2.4490730144	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6839093614	-0.2387121386	-0.6350804913	0.3377126726	-0.0933241779	-0.8755626764	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0088807507	0.0241397726	-0.3047837034	0.0895704585	-0.0133363851	-0.0209048600	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9065384909	2.8259708553	2.4750377661	2.4750377661	
15.7800000000	3.8681620508	-0.2517738613	-1.1062790875	0.7858396277	1.6098268101	2.5406271458	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6873273823	-0.2390783551	-0.6402075227	0.3374685283	-0.0925917449	-0.8734874495	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0094911116	0.0236514839	-0.3045395590	0.0888990616	-0.0169985504	-0.0369573510	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8857862211	2.8039978637	2.4750377661	2.4750377661	
15.8000000000	0.1449607080	-0.7858396277	-0.9079118029	0.8316166934	1.0147249561	2.3880369268	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6839093614	-0.2366369116	-0.6426489662	0.3342946517	-0.0957656214	-0.8697032120	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0098573281	0.0246280613	-0.3047226673	0.0918287938	-0.0168154421	-0.0357976654	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8894483864	2.8015564202	2.4750377661	2.4750377661	
15.8200000000	-0.0228885328	-1.5945677882	-0.8621347372	0.8163576715	0.6942854963	2.2354467079	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6811017014	-0.2348058289	-0.6387426566	0.3338063630	-0.0929579614	-0.8704356451	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0089417868	0.0235294118	-0.3036850538	0.0923781186	-0.0161440452	-0.0134584573	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8918898299	2.8088807507	2.4750377661	2.4750377661	
15.8400000000	-0.0381475547	-2.2354467079	-0.5416952773	0.9079118029	0.5264362554	2.5558861677	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6803692683	-0.2301670863	-0.6402075227	0.3322194247	-0.0912489509	-0.8725108721	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0096742199	0.0249332418	-0.3052719921	0.0887159533	-0.0184634165	-0.0251773861	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9028763256	2.8137636378	2.4750377661	2.4750377661	
15.8600000000	0.2517738613	-2.8610666056	-0.4654001678	0.9689478904	0.5111772335	2.1744106203	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6798809796	-0.2285801480	-0.6383764401	0.3300221256	-0.0911268788	-0.8717784390	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0099183642	0.0249332418	-0.3054551003	0.0882276646	-0.0143739986	-0.0212710765	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8955519951	2.8162050813	2.4750377661	2.4750377661	
15.8800000000	-0.0381475547	-3.0594338903	-0.9231708248	1.0147249561	0.5111772335	2.2507057298	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6762188144	-0.2258945602	-0.6352025635	0.3303883421	-0.0896620127	-0.8708018616	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0102235447	0.0235294118	-0.3053940642	0.0881666285	-0.0128480964	-0.0208438239	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8979934386	2.8174258030	2.4750377661	2.4750377661	
15.9000000000	-0.8468757153	-3.0746929122	-1.2893873503	0.8316166934	0.4654001678	2.3422598611	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6758525978	-0.2260166323	-0.6361791409	0.3299000534	-0.0921034562	-0.8739757382	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0105897612	0.0246890974	-0.3050278477	0.0860914015	-0.0143739986	-0.0270084688	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8833447776	2.8210879683	2.4750377661	2.4750377661	
15.9200000000	-1.1367971313	-2.8610666056	-1.5182726787	0.7705806058	0.2670328832	2.4185549706	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6778057527	-0.2283360037	-0.6421606775	0.3329518578	-0.0890516518	-0.8727550164	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0104066529	0.0250553140	-0.3046616312	0.0866407263	-0.0175478752	-0.0243839170	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9138628214	2.8149843595	2.4750377661	2.4750377661	
15.9400000000	0.0686655985	-2.4185549706	-1.1978332189	0.1602197299	0.3128099489	1.9913023575	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6759746700	-0.2210116732	-0.6435034714	0.3261158160	-0.0801403830	-0.8750743877	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0086976425	0.0239566644	-0.3037460899	0.0890821698	-0.0132753491	-0.0235294118	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9028763256	2.8162050813	2.4750377661	2.4750377661	
15.9600000000	2.2659647517	-1.8997482261	-0.2517738613	1.1062790875	0.3891050584	1.5487907225	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6789044022	-0.2177157244	-0.6459449149	0.3279468986	-0.0790417334	-0.8748302434	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0109559777	0.0247501335	-0.3043564508	0.0871290150	-0.0163881895	-0.0310978866	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8967727169	2.7978942550	2.4750377661	2.4750377661	
15.9800000000	2.7084763867	-1.6556038758	-0.0839246204	1.4114595254	0.5416952773	1.4877546349	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6724345769	-0.2249179828	-0.6448462654	0.3247730220	-0.0930800336	-0.8748302434	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0107728695	0.0240177005	-0.3047837034	0.0848706798	-0.0161440452	-0.0102235447	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8833447776	2.7966735332	2.4750377661	2.4750377661	
16.0000000000	1.0910200656	-2.4338139925	-0.7705806058	1.3199053941	0.6179903868	1.4877546349	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6728007935	-0.2295567254	-0.6372777905	0.3250171664	-0.0968642710	-0.8706797894	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0109559777	0.0241397726	-0.3053940642	0.0885938811	-0.0141908904	-0.0232242313	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9053177691	2.8210879683	2.4750377661	2.4750377661	
16.0200000000	0.3128099489	-2.8152895399	-1.2588693065	0.9689478904	0.8468757153	1.4114595254	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6714579995	-0.2345616846	-0.6355687800	0.3267261769	-0.1007705806	-0.8728770886	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0103456168	0.0237735561	-0.3055161364	0.0871290150	-0.0111390860	-0.0219424735	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9089799344	2.8198672465	2.4750377661	2.4750377661	
16.0400000000	0.0534065766	-2.8152895399	-1.4877546349	0.8468757153	0.9994659342	1.5945677882	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6709697108	-0.2337071794	-0.6366674296	0.3283131151	-0.0951552605	-0.8703135729	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0101014725	0.0251163500	-0.3035629816	0.0874952316	-0.0154116121	-0.0298771649	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9150835431	2.8113221942	2.4750377661	2.4750377661	
16.0600000000	-3.8071259632	-2.2507057298	-1.1520561532	0.5722133211	1.3656824598	1.6403448539	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6718242161	-0.2368810559	-0.6330052644	0.3270923934	-0.0986953536	-0.8720225834	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0096131838	0.0235294118	-0.3042954147	0.0899366751	-0.0149233234	-0.0157167926	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9004348821	2.8064393072	2.4750377661	2.4750377661	
16.0800000000	-0.4196231022	-1.0299839780	-0.7400625620	-0.8316166934	1.6098268101	2.1896696422	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6754863813	-0.2392004273	-0.6312962539	0.3277027543	-0.0978408484	-0.8693369955	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0099183642	0.0242008087	-0.3049057755	0.0863965820	-0.0170595865	-0.0233463035	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8882276646	2.7966735332	2.4750377661	2.4750377661	
16.1000000000	-0.3738460365	0.5111772335	-0.4654001678	-0.8621347372	2.2354467079	2.4643320363	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6751201648	-0.2367589837	-0.6242160678	0.3303883421	-0.0973525597	-0.8703135729	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0091859312	0.0245670253	-0.3051499199	0.0878004120	-0.0160219730	-0.0151064317	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9053177691	2.8198672465	2.4750377661	2.4750377661	
16.1200000000	-0.6179903868	0.8773937591	-0.4348821241	-0.4806591897	2.2354467079	2.5101091020	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6759746700	-0.2348058289	-0.6258030060	0.3312428473	-0.0953994049	-0.8708018616	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0102845808	0.0238956283	-0.3042343786	0.0860914015	-0.0145571069	-0.0073548486	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9077592126	2.8174258030	2.4750377661	2.4750377661	
16.1400000000	-0.6485084306	-0.1297016861	-0.2822919051	-0.1602197299	1.8692301823	2.4032959487	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6802471962	-0.2291905089	-0.6428931106	0.3323414969	-0.0891737240	-0.8749523156	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0101014725	0.0240787366	-0.3052109560	0.0895094224	-0.0162661173	-0.0227359426	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8967727169	2.8210879683	2.4750377661	2.4750377661	
16.1600000000	0.1449607080	-2.1133745327	-0.4043640803	0.7400625620	1.6556038758	2.0523384451	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6814679179	-0.2168612192	-0.6553444724	0.3331960021	-0.0803845274	-0.8734874495	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0091248951	0.0242008087	-0.3036850538	0.0886549172	-0.0175478752	-0.0171206226	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9065384909	2.7942320897	2.4750377661	2.4750377661	
16.1800000000	0.5722133211	-4.2954146639	-0.6637674525	1.2130922408	0.7248035401	1.5640497444	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6812237736	-0.2160067140	-0.6615701534	0.3325856413	-0.0849011978	-0.8747081712	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0104066529	0.0245670253	-0.3055161364	0.0871900511	-0.0143129625	-0.0203555352	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8931105516	2.8320744640	2.4750377661	2.4750377661	
16.2000000000	0.2365148394	-5.4398413062	-1.1978332189	1.5030136568	0.2975509270	1.4419775692	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6759746700	-0.2195468070	-0.6544899672	0.3289234760	-0.0879530022	-0.8755626764	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0099183642	0.0244449531	-0.3053330282	0.0884718090	-0.0183413443	-0.0079652094	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9053177691	2.8259708553	2.4750377661	2.4750377661	
16.2200000000	0.1144426642	-4.7531853208	-1.8539711604	1.3809414817	0.5416952773	1.5945677882	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6708476387	-0.2250400549	-0.6398413062	0.3258716716	-0.0925917449	-0.8731212329	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0096131838	0.0244449531	-0.3040512703	0.0876783398	-0.0160219730	-0.0257267109	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8906691081	2.7966735332	2.4750377661	2.4750377661	
