[Time];[G1.X];[G1.Y];[G1.Z];[G2.X];[G2.Y];[G2.Z];[G3.X];[G3.Y];[G3.Z];[G4.X];[G4.Y];[G4.Z];[A1.X];[A1.Y];[A1.Z];[A2.X];[A2.Y];[A2.Z];[A3.X];[A3.Y];[A3.Z];[A4.X];[A4.Y];[A4.Z];[M1.X];[M1.Y];[M1.Z];[M2.X];[M2.Y];[M2.Z];[M3.X];[M3.Y];[M3.Z];[M4.X];[M4.Y];[M4.Z];[EMG1];[EMG2];[PULSEA];[PULSEB]
16.3;-0.755321584;0.572213321;-1.625085832;-0.633249409;2.17441062;1.792935073;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.682078279;-0.236026551;-0.637888151;0.337102312;-0.097962921;-0.87129015;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010284581;0.023956664;-0.305088884;0.087739376;-0.018036164;-0.021454185;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.893110552;2.810101473;2.475037766;2.475037766
16.32;-0.40436408;-1.304646372;-0.740062562;-0.663767453;1.548790723;1.625085832;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.688059815;-0.235049973;-0.648386358;0.339055467;-0.090150301;-0.873731594;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010589761;0.024322881;-0.303135729;0.086884871;-0.015838865;-0.027191577;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.902876326;2.816205081;2.475037766;2.475037766
16.34;0.938429847;-2.800030518;0.251773861;0.068665599;0.755321584;1.899748226;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.69001297;-0.227237354;-0.650583658;0.339055467;-0.085877775;-0.878858625;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009735256;0.023773556;-0.304295415;0.087861448;-0.015533684;-0.020477607;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.895551995;2.823529412;2.475037766;2.475037766
16.36;1.991302358;-3.425650416;0.633249409;0.648508431;0.08392462;1.792935073;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.684641795;-0.2230869;-0.651316091;0.33588159;-0.082948043;-0.876661326;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010894942;0.024628061;-0.305760281;0.089753567;-0.012909133;-0.029938201;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.874799725;2.793011368;2.475037766;2.475037766
16.38;1.487754635;-3.807125963;0.846875715;1.243610285;0.038147555;1.93026627;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.675486381;-0.2230869;-0.647409781;0.327702754;-0.084779126;-0.867994202;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009735256;0.024200809;-0.304966812;0.085908293;-0.015106432;-0.028351263;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.906538491;2.807660029;2.475037766;2.475037766
16.4;1.762417029;-3.868162051;0.328068971;1.792935073;0.587472343;1.60982681;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.670237278;-0.216372931;-0.64228275;0.322697795;-0.082093538;-0.872144656;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010040436;0.024261845;-0.305271992;0.085114824;-0.016876478;-0.025848783;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.895551995;2.808880751;2.475037766;2.475037766
16.42;1.411459525;-4.127565423;-0.96894789;1.884489204;0.923170825;1.152056153;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.665354391;-0.214785992;-0.646433204;0.321110857;-0.087220569;-0.872877089;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010284581;0.024444953;-0.305577173;0.087067979;-0.014312963;-0.017303731;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.897993439;2.806439307;2.475037766;2.475037766
16.44;0.846875715;-4.097047379;-2.693217365;1.777676051;1.014724956;0.72480354;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.662912947;-0.215884642;-0.645456626;0.322209506;-0.086243992;-0.874952316;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011200122;0.022919051;-0.304722667;0.089204242;-0.015777829;-0.032501717;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.894331273;2.806439307;2.475037766;2.475037766
16.46;0.328068971;-3.364614328;-3.94445716;1.640344854;1.411459525;0.40436408;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.665110246;-0.219790951;-0.642893111;0.322331579;-0.091371023;-0.873609522;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.0099794;0.024444953;-0.303807126;0.089936675;-0.012909133;-0.026886397;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.896772717;2.807660029;2.475037766;2.475037766
16.48;0.709544518;-1.899748226;-4.386968795;1.670862898;1.884489204;0.511177234;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.662668803;-0.22137789;-0.634592203;0.320256352;-0.088197147;-0.867383841;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011017014;0.024444953;-0.305088884;0.088227665;-0.012603952;-0.023834592;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.885786221;2.793011368;2.475037766;2.475037766
16.5;0.175478752;-0.679026474;-4.02075227;-0.16021973;2.143892577;0.40436408;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.663767453;-0.230045014;-0.635080491;0.326726177;-0.098084993;-0.869092851;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010528725;0.024750134;-0.305210956;0.088044556;-0.017669947;-0.018036164;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.924849317;2.82230869;2.475037766;2.475037766
16.52;-1.487754635;-0.038147555;-2.998397803;-0.495918212;2.372777905;1.503013657;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.677805753;-0.24213016;-0.633127337;0.337224384;-0.100892653;-0.874341955;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011017014;0.024444953;-0.305394064;0.085236896;-0.012359808;-0.007537957;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.896772717;2.82230869;2.475037766;2.475037766
16.54;-1.716639963;0.022888533;-2.143892577;-1.625085832;2.281223774;2.235446708;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.677683681;-0.252384222;-0.632272831;0.334905013;-0.105165179;-0.874341955;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.01077287;0.024261845;-0.303562982;0.088166629;-0.014557107;-0.015472648;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.895551995;2.832074464;2.475037766;2.475037766
16.56;-0.740062562;0.175478752;-0.328068971;-1.029983978;2.082856489;2.677958343;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.68158999;-0.249332418;-0.633737697;0.338567178;-0.100404364;-0.875440604;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.01077287;0.024078737;-0.303562982;0.087800412;-0.01528954;-0.005645838;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.888227665;2.806439307;2.475037766;2.475037766
16.58;0.328068971;0.587472343;0.877393759;-0.770580606;1.85397116;2.922102693;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.681101701;-0.241641871;-0.633981842;0.332097353;-0.098329137;-0.87409781;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010040436;0.025604639;-0.303868162;0.087373159;-0.015899901;-0.023285267;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.908979934;2.812542916;2.475037766;2.475037766
16.6;0.999465934;0.267032883;0.785839628;-0.328068971;1.441977569;2.601663233;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.67878233;-0.233096819;-0.641794461;0.329411765;-0.095765621;-0.871412223;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010162509;0.024689097;-0.304173343;0.087800412;-0.015228504;-0.027313649;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.89188983;2.797894255;2.475037766;2.475037766
16.62;0.755321584;-0.923170825;0.099183642;0.221255818;1.167315175;2.17441062;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.674998093;-0.223208972;-0.648630503;0.330632487;-0.089906157;-0.87348745;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009735256;0.023895628;-0.305943389;0.085969329;-0.013946746;-0.030060273;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.907759213;2.784466316;2.475037766;2.475037766
16.64;0.541695277;-1.823453117;-0.389105058;0.587472343;0.846875715;2.098115511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.674998093;-0.221499962;-0.654489967;0.328435187;-0.084779126;-0.875074388;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010101473;0.02371252;-0.306065461;0.089326314;-0.015045396;-0.019134814;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.895551995;2.803997864;2.475037766;2.475037766
16.66;0.96894789;-2.204928664;-0.907911803;1.228351263;0.923170825;1.68612192;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.674387732;-0.216006714;-0.651438163;0.327336538;-0.081971466;-0.873609522;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009491112;0.024261845;-0.304173343;0.087067979;-0.014435035;-0.023041123;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.9126421;2.793011368;2.475037766;2.475037766
16.68;1.28938735;-2.281223774;-1.457236591;1.731898985;1.136797131;1.472495613;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.668772412;-0.209414817;-0.648630503;0.327946899;-0.075745785;-0.873975738;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009918364;0.025360494;-0.304478523;0.085114824;-0.014740215;-0.035370413;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.89188983;2.790569925;2.475037766;2.475037766
16.7;1.014724956;-2.235446708;-2.098115511;1.869230182;1.182574197;1.197833219;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.671580072;-0.210879683;-0.640573739;0.33026627;-0.080384527;-0.867627985;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010833906;0.024261845;-0.3054551;0.089021134;-0.015411612;-0.015106432;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.882124056;2.813763638;2.475037766;2.475037766
16.72;0.343327993;-2.296482796;-2.81528954;1.533531701;1.243610285;1.213092241;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.672678721;-0.21857023;-0.6411841;0.333196002;-0.086732281;-0.870801862;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010101473;0.025177386;-0.304417487;0.087434196;-0.014496071;-0.024322881;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.880903334;2.796673533;2.475037766;2.475037766
16.74;-0.129701686;-2.037079423;-2.861066606;0.923170825;1.197833219;1.518272679;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.67206836;-0.224307622;-0.635934997;0.332829786;-0.094422828;-0.870313573;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009857328;0.024261845;-0.304539559;0.088899062;-0.017242695;-0.019012741;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.888227665;2.790569925;2.475037766;2.475037766
16.76;-0.877393759;-1.228351263;-2.403295949;-0.312809949;1.182574197;2.067597467;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.677561608;-0.23431754;-0.631906615;0.335637446;-0.098329137;-0.872510872;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010223545;0.024689097;-0.305210956;0.08908217;-0.016754406;-0.031891356;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.908979934;2.828412299;2.475037766;2.475037766
16.78;-0.572213321;-0.236514839;-1.136797131;-0.526436255;1.441977569;2.342259861;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.680979629;-0.245059892;-0.630075532;0.336003662;-0.102357519;-0.868848707;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010650797;0.021881437;-0.30405127;0.087800412;-0.017608911;-0.024505989;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.915083543;2.812542916;2.475037766;2.475037766
16.8;-0.236514839;0.358587015;-0.022888533;-0.663767453;1.701380942;2.693217365;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.678904402;-0.248111696;-0.62885481;0.333440147;-0.106874189;-0.867994202;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010589761;0.024261845;-0.304234379;0.08627451;-0.01528954;-0.013702602;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.916304265;2.818646525;2.475037766;2.475037766
16.82;-0.846875715;0.053406577;0.907911803;-0.877393759;1.426718547;3.120469978;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.67878233;-0.241641871;-0.645700771;0.335027085;-0.105043107;-0.868604562;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009857328;0.025299458;-0.304173343;0.090180819;-0.01840238;-0.024322881;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.906538491;2.827191577;2.475037766;2.475037766
16.84;-0.175478752;-0.694285496;1.045243;-0.755321584;1.106279088;2.81528954;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.675364309;-0.222842756;-0.650095369;0.330022126;-0.097474632;-0.870923934;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.01107805;0.024200809;-0.30514992;0.087617304;-0.015350576;-0.024383917;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.900434882;2.795452812;2.475037766;2.475037766
16.86;1.396200504;-1.350423438;1.106279088;0.175478752;1.121538109;2.311741817;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.668894484;-0.208926528;-0.654367895;0.323674373;-0.082459754;-0.874586099;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011139086;0.024994278;-0.30374609;0.091035325;-0.011993591;-0.027069505;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.911421378;2.806439307;2.475037766;2.475037766
16.88;2.052338445;-2.128633555;0.572213321;1.213092241;0.72480354;1.777676051;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.670237278;-0.210513466;-0.655466545;0.320988785;-0.075135424;-0.873853666;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010711833;0.025177386;-0.30374609;0.089143206;-0.013702602;-0.029083696;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.889448386;2.803997864;2.475037766;2.475037766
16.9;0.999465934;-2.891584649;-0.831616693;1.029983978;0.846875715;1.625085832;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.67206836;-0.214175631;-0.643869688;0.32465095;-0.08221561;-0.871656367;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011993591;0.024933242;-0.303501946;0.089631495;-0.015228504;-0.024933242;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.883344778;2.80155642;2.475037766;2.475037766
16.92;-0.251773861;-2.845807584;-1.884489204;0.892652781;1.045243;1.36568246;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.670115206;-0.218448158;-0.635812924;0.328923476;-0.081849394;-0.872999161;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.01138323;0.024994278;-0.304661631;0.088471809;-0.01528954;-0.027130541;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.894331273;2.817425803;2.475037766;2.475037766
16.94;-0.282291905;-1.518272679;-2.586404212;0.511177234;1.228351263;1.411459525;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.672434577;-0.216372931;-0.630075532;0.328923476;-0.085389487;-0.872877089;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010345617;0.023773556;-0.305210956;0.086945907;-0.01669337;-0.020294499;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.888227665;2.800335699;2.475037766;2.475037766
16.96;-0.068665599;0.007629511;-2.723735409;0.328068971;1.777676051;1.518272679;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.672800794;-0.227969787;-0.627634089;0.331609064;-0.08502327;-0.868726635;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009491112;0.024933242;-0.304966812;0.08938735;-0.014251927;-0.00296025;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.887006943;2.807660029;2.475037766;2.475037766
16.98;-0.373846037;0.862134737;-2.479591058;-0.282291905;1.93026627;1.899748226;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.679270619;-0.239810788;-0.630197604;0.331609064;-0.097108415;-0.869703212;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011322194;0.024322881;-0.305943389;0.088227665;-0.015655757;-0.021393149;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.901655604;2.818646525;2.475037766;2.475037766
17;-0.953688869;0.72480354;-1.762417029;-0.602731365;1.777676051;2.388036927;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.679636835;-0.247501335;-0.635324636;0.337102312;-0.106263829;-0.869336996;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011139086;0.024444953;-0.305394064;0.08938735;-0.016327153;-0.030121309;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.896772717;2.800335699;2.475037766;2.475037766
17.02;-1.640344854;-0.96894789;-0.648508431;-0.816357672;1.655603876;2.738994431;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.680735485;-0.245670253;-0.639841306;0.33307393;-0.100038148;-0.869214923;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.01107805;0.024933242;-0.303868162;0.086640726;-0.017181659;-0.01779202;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.907759213;2.805218586;2.475037766;2.475037766
17.04;-1.182574197;-2.800030518;0.633249409;-0.541695277;1.411459525;2.967879759;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.681101701;-0.243350881;-0.650217441;0.33588159;-0.101258869;-0.8723888;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010284581;0.024078737;-0.305027848;0.089692531;-0.016021973;-0.019684138;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.911421378;2.811322194;2.475037766;2.475037766
17.06;-1.243610285;-6.523231861;3.761348898;0.08392462;1.197833219;3.150988022;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.682932784;-0.24835584;-0.662668803;0.333196002;-0.091859312;-0.871168078;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010467689;0.023102159;-0.303807126;0.090363928;-0.016205081;-0.037323568;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.885786221;2.824750134;2.475037766;2.475037766
17.08;-0.80109865;-11.58922713;5.500877394;-0.022888533;0.08392462;2.967879759;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.688914321;-0.238590066;-0.67035935;0.338323034;-0.09063859;-0.869336996;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010467689;0.023285267;-0.30234226;0.089753567;-0.016083009;-0.016083009;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.901655604;2.79423209;2.475037766;2.475037766
17.1;0.785839628;-13.95437552;5.867093919;-0.72480354;-1.106279088;1.792935073;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.678049897;-0.22137789;-0.666330968;0.337712673;-0.097840848;-0.877759976;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011627375;0.024017701;-0.30624857;0.087373159;-0.018219272;-0.015533684;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.895551995;2.82230869;2.475037766;2.475037766
17.12;3.730830854;-12.88624399;5.729762722;1.396200504;-1.091020066;0.877393759;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.658274205;-0.206851301;-0.648386358;0.3235523;-0.079774167;-0.877637903;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010406653;0.023956664;-0.305027848;0.087006943;-0.012298772;-0.025482567;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.907759213;2.808880751;2.475037766;2.475037766
17.14;5.455100328;-8.552681773;3.273060197;2.830548562;-0.511177234;0.434882124;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.64679942;-0.204165713;-0.629098955;0.318791486;-0.076966506;-0.876050965;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.012054627;0.025055314;-0.305333028;0.089692531;-0.012542916;-0.025299458;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.896772717;2.818646525;2.475037766;2.475037766
17.16;4.554818036;-2.998397803;-0.648508431;2.372777905;0.358587015;0.175478752;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.643381399;-0.212710765;-0.616891737;0.319645991;-0.084046693;-0.877759976;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011566339;0.025970855;-0.304173343;0.087434196;-0.013824674;-0.022919051;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.900434882;2.810101473;2.475037766;2.475037766
17.18;1.197833219;1.792935073;-3.547722591;0.846875715;1.396200504;0.846875715;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.643381399;-0.221988251;-0.617990387;0.319890135;-0.083802548;-0.870801862;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011627375;0.023956664;-0.304661631;0.088838026;-0.015960937;-0.016266117;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.926070039;2.82230869;2.475037766;2.475037766
17.2;-1.106279088;5.378805219;-5.317769131;-0.465400168;2.342259861;1.838712139;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.650095369;-0.226626993;-0.623483635;0.318425269;-0.082093538;-0.872144656;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011810483;0.023773556;-0.3054551;0.087129015;-0.0121767;-0.015838865;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.882124056;2.802777142;2.475037766;2.475037766
17.22;-2.296482796;8.903639277;-6.492713817;-0.984206912;3.440909438;2.891584649;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.652780957;-0.224307622;-0.63166247;0.323796445;-0.077454795;-0.874586099;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010345617;0.024322881;-0.303990234;0.085297932;-0.01669337;-0.009124895;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.89921416;2.807660029;2.475037766;2.475037766
17.24;-2.449073014;10.33798734;-6.050202182;-1.121538109;4.097047379;2.967879759;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.66303502;-0.225772488;-0.636423285;0.323308156;-0.075867857;-0.873121233;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011566339;0.023468376;-0.302830549;0.08798352;-0.014801251;-0.012115663;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.897993439;2.803997864;2.475037766;2.475037766
17.26;-4.066529336;7.820248722;-4.737926299;-1.472495613;4.005493248;3.532463569;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.679392691;-0.242862593;-0.652170596;0.330632487;-0.081971466;-0.865308614;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010955978;0.02481117;-0.304783703;0.087861448;-0.013092241;-0.023041123;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.895551995;2.802777142;2.475037766;2.475037766
17.28;-4.036011292;2.25070573;-3.318837263;-1.28938735;3.227283131;3.013656825;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.690867475;-0.24774548;-0.67487602;0.338323034;-0.105897612;-0.871168078;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010650797;0.024628061;-0.305577173;0.086335546;-0.014679179;-0.029144732;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.902876326;2.80155642;2.475037766;2.475037766
17.3;-2.113374533;-2.433813993;-1.091020066;-0.175478752;1.548790723;2.845807584;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.69672694;-0.246036469;-0.679270619;0.343572137;-0.094178683;-0.873243305;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.01107805;0.025177386;-0.304600595;0.091767758;-0.01498436;-0.016754406;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.895551995;2.784466316;2.475037766;2.475037766
